SN,Paper Title,DOI,Domain,Year,umap_x,umap_y,umap_x_minilm,umap_y_minilm,umap_x_mpnet,umap_y_mpnet,umap_x_specter,umap_y_specter,cited_by_count,is_oa,oa_status,oa_url
626,The Progression of Disparities within the Criminal Justice System: Differential Enforcement and Risk Assessment Instruments,https://doi.org/10.1145/3593013.3594099,General Fairness & Bias Mitigation,2023,7.1463356,3.760575,7.499902,8.432436,7.1463356,3.760575,4.6741624,2.5388124,13,True,gold,https://dl.acm.org/doi/pdf/10.1145/3593013.3594099
627,Algorithmic Reproductive Justice,https://doi.org/10.1145/3630106.3658903,General Fairness & Bias Mitigation,2024,4.76938,4.287921,7.139693,7.971486,4.76938,4.287921,3.443477,6.297099,5,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3658903
628,"Failing Our Youngest: On the Biases, Pitfalls, and Risks in a Decision Support Algorithm Used for Child Protection",https://doi.org/10.1145/3630106.3658906,General Fairness & Bias Mitigation,2024,7.229936,3.6532211,7.5224957,8.509823,7.229936,3.6532211,4.7507215,2.4856727,4,True,gold,https://doi.org/10.1145/3630106.3658906
629,A Structured Regression Approach for Evaluating Model Performance Across Intersectional Subgroups,https://doi.org/10.1145/3630106.3658908,General Fairness & Bias Mitigation,2024,7.112562,5.236672,6.027621,6.645157,7.112562,5.236672,2.3733172,3.5753882,5,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3658908
630,Not My Voice! A Taxonomy of Ethical and Safety Harms of Speech Generators,https://doi.org/10.1145/3630106.3658911,LLMs & NLP,2024,3.5893843,4.589098,8.984968,4.993492,3.5893843,4.589098,3.1863234,7.0470505,42,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3658911
631,Operationalizing the Search for Less Discriminatory Alternatives in Fair Lending,https://doi.org/10.1145/3630106.3658912,General Fairness & Bias Mitigation,2024,7.3544707,5.2826843,6.284192,7.679047,7.3544707,5.2826843,3.7333565,2.9330935,30,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3658912
632,Adversarial Nibbler: An Open Red-Teaming Method for Identifying Diverse Harms in Text-to-Image Generation,https://doi.org/10.1145/3630106.3658913,LLMs & NLP,2024,3.8713472,5.727561,8.247553,4.665512,3.8713472,5.727561,1.0218377,8.207882,11,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3658913
633,Benchmarking the Fairness of Image Upsampling Methods,https://doi.org/10.1145/3630106.3658921,General Fairness & Bias Mitigation,2024,4.9518332,6.0926666,7.508248,5.274374,4.9518332,6.0926666,0.87544394,4.93079,2,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3658921
634,Analyzing the Relationship Between Difference and Ratio-Based Fairness Metrics,https://doi.org/10.1145/3630106.3658922,General Fairness & Bias Mitigation,2024,7.022277,5.6766853,5.4218082,7.064601,7.022277,5.6766853,2.0519419,2.2146304,2,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3658922
635,Tackling Language Modelling Bias in Support of Linguistic Diversity,https://doi.org/10.1145/3630106.3658925,LLMs & NLP,2024,2.805205,5.3607373,9.077062,4.0690465,2.805205,5.3607373,2.638223,7.894712,13,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3658925
636,Diversity of What? On the Different Conceptualizations of Diversity in Recommender Systems,https://doi.org/10.1145/3630106.3658926,Recommender Systems,2024,10.860357,5.660548,5.333291,2.7161193,10.860357,5.660548,-1.3537505,7.841069,13,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3658926
637,Towards Geographic Inclusion in the Evaluation of Text-to-Image Models,https://doi.org/10.1145/3630106.3658927,LLMs & NLP,2024,3.5900714,5.904183,8.121822,4.2954836,3.5900714,5.904183,0.67307925,5.87207,7,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3658927
638,Algorithmic Fairness in Performative Policy Learning: Escaping the Impossibility of Group Fairness,https://doi.org/10.1145/3630106.3658929,General Fairness & Bias Mitigation,2024,7.4318895,5.662213,5.514921,6.9995937,7.4318895,5.662213,1.9969941,2.1733847,4,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3658929
639,Lazy Data Practices Harm Fairness Research,https://doi.org/10.1145/3630106.3658931,General Fairness & Bias Mitigation,2024,6.384094,5.6861377,6.682085,6.470272,6.384094,5.6861377,1.561603,3.0296352,10,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3658931
640,Auditing GPT's Content Moderation Guardrails: Can ChatGPT Write Your Favorite TV Show?,https://doi.org/10.1145/3630106.3658932,LLMs & NLP,2024,3.0636997,5.1975217,8.865167,4.1358304,3.0636997,5.1975217,1.4260961,8.676423,16,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3658932
641,Identifying and Improving Disability Bias in GPT-Based Resume Screening,https://doi.org/10.1145/3630106.3658933,LLMs & NLP,2024,5.7925854,4.580317,7.82325,6.8675003,5.7925854,4.580317,2.963769,6.503822,62,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3658933
642,Gender Bias Detection in Court Decisions: A Brazilian Case Study,https://doi.org/10.1145/3630106.3658937,General Fairness & Bias Mitigation,2024,2.5142925,5.1577363,8.492286,5.303186,2.5142925,5.1577363,2.679114,8.185316,8,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3658937
643,The Four-fifths Rule is not Disparate Impact: A Woeful Tale of Epistemic Trespassing in Algorithmic Fairness,https://doi.org/10.1145/3630106.3658938,General Fairness & Bias Mitigation,2024,6.507597,4.4822197,7.4775915,7.4818,6.507597,4.4822197,3.27274,2.8954887,7,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3658938
644,Generalized People Diversity: Learning a Human Perception-Aligned Diversity Representation for People Images,https://doi.org/10.1145/3630106.3658940,General Fairness & Bias Mitigation,2024,3.7719557,6.056375,7.7004967,4.5645475,3.7719557,6.056375,0.50237805,5.601311,1,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3658940
645,Beyond Behaviorist Representational Harms: A Plan for Measurement and Mitigation,https://doi.org/10.1145/3630106.3658946,General Fairness & Bias Mitigation,2024,2.970978,5.012084,8.941456,4.9147305,2.970978,5.012084,2.375229,7.328356,20,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3658946
646,Gender Representation Across Online Retail Products,https://doi.org/10.1145/3630106.3658947,General Fairness & Bias Mitigation,2024,2.0982873,5.371599,9.737758,4.3524923,2.0982873,5.371599,1.8817916,7.7650657,2,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3658947
647,Mitigating Group Bias in Federated Learning for Heterogeneous Devices,https://doi.org/10.1145/3630106.3658954,General Fairness & Bias Mitigation,2024,6.4315505,6.6971364,9.82507,6.9001226,6.4315505,6.6971364,1.1633389,2.405136,3,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3658954
648,Impact Charts: A Tool for Identifying Systematic Bias in Social Systems and Data,https://doi.org/10.1145/3630106.3658965,General Fairness & Bias Mitigation,2024,6.209726,5.155912,7.4657383,6.337107,6.209726,5.155912,3.409949,3.829319,2,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3658965
649,WorldBench: Quantifying Geographic Disparities in LLM Factual Recall,https://doi.org/10.1145/3630106.3658967,LLMs & NLP,2024,2.3242705,6.2205644,9.407795,3.3676233,2.3242705,6.2205644,1.9047275,8.976072,22,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3658967
650,The Dark Side of Dataset Scaling: Evaluating Racial Classification in Multimodal Models,https://doi.org/10.1145/3630106.3658968,General Fairness & Bias Mitigation,2024,3.7445767,6.1393957,8.058153,4.8135557,3.7445767,6.1393957,0.6811968,5.3334475,21,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3658968
651,Speaking of Accent: A Content Analysis of Accent Misconceptions in ASR Research,https://doi.org/10.1145/3630106.3658969,LLMs & NLP,2024,3.0296779,4.93419,8.855074,4.71947,3.0296779,4.93419,3.1414769,7.4436617,6,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3658969
652,One Model Many Scores: Using Multiverse Analysis to Prevent Fairness Hacking and Evaluate the Influence of Model Design Decisions,https://doi.org/10.1145/3630106.3658974,General Fairness & Bias Mitigation,2024,6.63257,5.0370517,6.5603013,6.9014163,6.63257,5.0370517,2.8404555,3.3854697,9,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3658974
653,"Large Language Models Portray Socially Subordinate Groups as More Homogeneous, Consistent with a Bias Observed in Humans",https://doi.org/10.1145/3630106.3658975,LLMs & NLP,2024,2.5627,5.2582445,9.469618,4.217985,2.5627,5.2582445,2.221983,8.265335,38,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3658975
654,The Impact of Differential Feature Under-reporting on Algorithmic Fairness,https://doi.org/10.1145/3630106.3658977,General Fairness & Bias Mitigation,2024,7.5822015,4.9412904,10.149672,8.897472,7.5822015,4.9412904,5.9148097,4.0762897,2,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3658977
655,NLP for Maternal Healthcare: Perspectives and Guiding Principles in the Age of LLMs,https://doi.org/10.1145/3630106.3658982,Health & Clinical AI,2024,4.3180046,1.5878705,10.584018,6.6380544,4.3180046,1.5878705,3.0217564,8.153268,10,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3658982
656,Equalised Odds is not Equal Individual Odds: Post-processing for Group and Individual Fairness,https://doi.org/10.1145/3630106.3658989,General Fairness & Bias Mitigation,2024,7.377631,5.736696,5.378099,7.0874996,7.377631,5.736696,2.4176366,2.0280669,7,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3658989
657,Careless Whisper: Speech-to-Text Hallucination Harms,https://doi.org/10.1145/3630106.3658996,LLMs & NLP,2024,3.1713812,4.8686237,8.9927225,4.9339075,3.1713812,4.8686237,3.208354,7.4049783,76,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3658996
658,Unlawful Proxy Discrimination: A Framework for Challenging Inherently Discriminatory Algorithms,,General Fairness & Bias Mitigation,2024,6.6225343,4.2680063,6.8073645,8.004171,6.6225343,4.2680063,3.376736,2.8444526,0,,,
659,"Real Risks of Fake Data: Synthetic Data, Diversity-Washing and Consent Circumvention",https://doi.org/10.1145/3630106.3659002,General Fairness & Bias Mitigation,2024,5.1294794,5.280271,7.619496,5.4664545,5.1294794,5.280271,0.8878706,4.836169,35,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3659002
660,Fairness without Sensitive Attributes via Knowledge Sharing,10.1145/3630106.3659014,General Fairness & Bias Mitigation,2024,6.629684,6.268064,6.2690043,5.9192376,6.629684,6.268064,1.6062518,2.740479,3,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3659014
661,BaBE: Enhancing Fairness via Estimation of Explaining Variables,10.1145/3630106.3659016,General Fairness & Bias Mitigation,2024,7.2538815,5.924611,5.845388,6.2670145,7.2538815,5.924611,2.5559862,2.2129643,0,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3659016
662,Akal Badi ya Bias: An Exploratory Study of Gender Bias in Hindi Language Technology,10.1145/3630106.3659017,LLMs & NLP,2024,2.363429,5.165983,9.681726,4.35166,2.363429,5.165983,2.58719,7.893489,9,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3659017
663,Balancing Act: Evaluating People's Perceptions of Fair Ranking Metrics,10.1145/3630106.3659018,General Fairness & Bias Mitigation,2024,7.1509957,4.909664,4.52066,3.3301847,7.1509957,4.909664,-1.3518234,6.8248935,8,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3659018
664,From the Fair Distribution of Predictions to the Fair Distribution of Social Goods: Evaluating the Impact of Fair Machine Learning on Long-Term Unemployment,10.1145/3630106.3659020,General Fairness & Bias Mitigation,2024,7.4978423,4.977701,6.2323065,7.52083,7.4978423,4.977701,3.7669926,3.0625951,8,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3659020
665,"The Impact of iBuying is About More Than Just Racial Disparities: Evidence from Mecklenburg County, NC",10.1145/3630106.3659027,General Fairness & Bias Mitigation,2024,7.4696746,4.7462497,6.275117,7.725922,7.4696746,4.7462497,3.9581368,3.0677729,0,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3659027
666,Recommend Me? Designing Fairness Metrics with Providers,10.1145/3630106.3659044,Recommender Systems,2024,10.611815,5.6227074,4.9216037,3.295772,10.611815,5.6227074,-1.7453849,7.16021,13,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3659044
667,Transforming Dutch: Debiasing Dutch Coreference Resolution Systems for Non-binary Pronouns,10.1145/3630106.3659049,LLMs & NLP,2024,1.9812198,5.6952143,9.939156,4.0457826,1.9812198,5.6952143,2.1420712,7.696462,0,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3659049
668,Learning Fair Ranking Policies via Differentiable Optimization of Ordered Weighted Averages,10.1145/3630106.3661932,General Fairness & Bias Mitigation,2024,10.314092,5.654251,4.573677,3.2579477,10.314092,5.654251,-1.3452562,6.872127,2,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3661932
669,Algorithmic Arbitrariness in Content Moderation,10.1145/3630106.3659036,General Fairness & Bias Mitigation,2024,3.5881467,4.998615,8.918338,4.5943823,3.5881467,4.998615,1.4322462,8.590797,18,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3659036
670,System-2 Recommenders: Disentangling Utility and Engagement in Recommendation Systems via Temporal Point-Processes,10.1145/3630106.3659004,Recommender Systems,2024,10.970458,6.3969936,5.077775,2.2852395,10.970458,6.3969936,-1.3267897,7.5767803,3,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3659004
671,"Emotion AI in Job Interviews: Injustice, Emotional Labor, Identity, and Privacy",10.1145/3715275.3732002,General Fairness & Bias Mitigation,2025,5.915797,4.4846306,7.7865324,6.817646,5.915797,4.4846306,2.5906727,5.787133,3,True,gold,https://dl.acm.org/doi/pdf/10.1145/3715275.3732002
672,"Designing Speech Technologies for Australian Aboriginal English: Opportunities, Risks and Participation",10.1145/3715275.3732010,LLMs & NLP,2025,3.0503204,4.818579,9.146077,4.684739,3.0503204,4.818579,3.2877665,7.108389,3,True,gold,https://doi.org/10.1145/3715275.3732010
673,FairTranslate: an English-French Dataset for Gender Bias Evaluation in Machine Translation by Overcoming Gender Binarity,10.1145/3715275.3732013,LLMs & NLP,2025,1.9696442,5.7886806,9.932987,4.044931,1.9696442,5.7886806,2.5247025,8.126656,1,True,gold,https://dl.acm.org/doi/pdf/10.1145/3715275.3732013
674,Formalising Anti-Discrimination Law in Automated Decision Systems,10.1145/3715275.3732015,General Fairness & Bias Mitigation,2025,6.4677,4.266743,6.7271,7.7604494,6.4677,4.266743,3.481076,3.0602407,3,True,gold,https://dl.acm.org/doi/pdf/10.1145/3715275.3732015
675,Classifying Hate: Legal and Ethical Evaluations of ML-Assisted Hate Crime Classification and Estimation in Sweden,10.1145/3715275.3732016,General Fairness & Bias Mitigation,2025,3.3051095,5.040673,7.630753,8.224361,3.3051095,5.040673,1.5796661,8.21886,0,True,gold,https://dl.acm.org/doi/pdf/10.1145/3715275.3732016
676,"""It's not a representation of me"": Examining Accent Bias and Digital Exclusion in Synthetic AI Voice Services",10.1145/3715275.3732018,LLMs & NLP,2025,3.149898,4.787698,8.904199,4.7223034,3.149898,4.787698,3.23659,7.207156,11,True,gold,https://doi.org/10.1145/3715275.3732018
677,The World Wide Recipe: A Community-Centred Framework for Fine-Grained Data Collection and Regional Bias Operationalisation,10.1145/3715275.3732019,General Fairness & Bias Mitigation,2025,3.5844753,5.600237,8.462545,4.2110386,3.5844753,5.600237,0.63069844,5.2316995,7,True,gold,https://doi.org/10.1145/3715275.3732019
678,African Data Ethics: A Discursive Framework for Black Decolonial AI,10.1145/3715275.3732023,General Fairness & Bias Mitigation,2025,5.949642,4.162752,7.43578,7.018709,5.949642,4.162752,3.5375416,6.119723,8,True,gold,https://doi.org/10.1145/3715275.3732023
679,Position is Power: System Prompts as a Mechanism of Bias in Large Language Models,10.1145/3715275.3732038,LLMs & NLP,2025,2.62244,5.622617,9.281113,3.182428,2.62244,5.622617,2.2660773,8.634395,9,True,green,https://arxiv.org/pdf/2505.21091
680,Pragmatic Fairness: Evaluating ML Fairness within the Constraints of Industry,10.1145/3715275.3732040,General Fairness & Bias Mitigation,2025,10.499998,5.357936,5.9053082,6.827081,10.499998,5.357936,-1.728156,6.9808064,3,True,gold,https://dl.acm.org/doi/pdf/10.1145/3715275.3732040
681,Social Perception of Faces in a Vision-Language Model,10.1145/3715275.3732041,General Fairness & Bias Mitigation,2025,3.7712338,6.0321965,8.10879,4.846067,3.7712338,6.0321965,0.57611185,5.6260266,2,True,gold,https://dl.acm.org/doi/pdf/10.1145/3715275.3732041
682,Group Fair Rated Preference Aggregation: Ties Are (Mostly) All You Need,10.1145/3715275.3732042,General Fairness & Bias Mitigation,2025,10.461414,5.585818,4.605708,3.2277195,10.461414,5.585818,-1.4193134,6.998434,1,True,gold,https://dl.acm.org/doi/pdf/10.1145/3715275.3732042
683,Identities are not Interchangeable: The Problem of Overgeneralization in Fair Machine Learning,10.1145/3715275.3732033,General Fairness & Bias Mitigation,2025,6.6455493,4.818668,6.540838,7.7208533,6.6455493,4.818668,2.295098,2.9490697,2,True,green,https://arxiv.org/pdf/2505.04038
684,"Not Like Us, Hunty: Measuring Perceptions and Behavioral Effects of Minoritized Anthropomorphic Cues in LLMs",10.1145/3715275.3732045,LLMs & NLP,2025,2.6236868,5.260067,9.277396,4.136758,2.6236868,5.260067,2.2811704,8.536246,5,True,green,https://arxiv.org/pdf/2505.05660
685,Measuring Machine Learning Harms from Stereotypes Requires Understanding Who Is Harmed by Which Errors in What Ways,10.1145/3715275.3732046,General Fairness & Bias Mitigation,2025,3.8728662,5.6655397,7.93368,4.8995037,3.8728662,5.6655397,0.5116394,5.0492687,1,True,gold,https://dl.acm.org/doi/pdf/10.1145/3715275.3732046
686,"In the Picture: Medical Imaging Datasets, Artifacts, and their Living Review",10.1145/3715275.3732035,Health & Clinical AI,2025,4.945644,0.35923958,10.765293,7.637091,4.945644,0.35923958,6.485499,5.596507,12,True,gold,https://doi.org/10.1145/3715275.3732035
